comment_id,video_id,author,text,like_count,published_at,reply_count
UgwwhIbVro4StnMmXpR4AaABAg,yJtaO2VMVtc,@웰시코헨,맨몸으로 전신샷 ㄷㄷㄷㄷㄷㄷ,0,2025-09-03 02:22:00+00:00,0
Ugwr2s3-X4UTOQBUxyx4AaABAg,yJtaO2VMVtc,@taejundiv,와 자신감,0,2025-09-02 15:20:55+00:00,0
Ugz6fs0fRp7ZChhqR6x4AaABAg,yJtaO2VMVtc,@비숑털빗기기장인,맨몸도 가능하긴함?,0,2025-09-02 14:20:27+00:00,0
UgxJf4aIOgHhkcv6fo94AaABAg,yJtaO2VMVtc,@절식남-g1w,도대체 무슨 생각을 한거여~~,0,2025-09-02 05:25:41+00:00,0
UgwwAvtm-IHVw9y07ch4AaABAg,yJtaO2VMVtc,@푸라면-u9u,아버지 결혼못한다고 한이유가 이런거군요 ㅜㅜ,0,2025-09-02 04:20:22+00:00,0
UgwMh3o15M_ykiXYZqd4AaABAg,yJtaO2VMVtc,@pppjjj123-n8t,오우 네,0,2025-09-01 22:21:21+00:00,0
UgwGXTW1pss7saesggh4AaABAg,yJtaO2VMVtc,@csyagllla5882,네,0,2025-09-01 11:09:04+00:00,0
UgxNfU6e7WPk4kAWc2l4AaABAg,yJtaO2VMVtc,@eogks141,너무 좋을뻔했네,0,2025-09-01 01:27:36+00:00,0
Ugx_RUtRTGjG25tNH294AaABAg,yJtaO2VMVtc,@꼭행,그것도 아무래도 좋죠..,0,2025-08-31 14:53:01+00:00,0
UgyF0TWiMl-zV2CWEOt4AaABAg,yJtaO2VMVtc,@STU8720,팬더코스프레 한번 더 가는건가?? 팬더면 그게 맨몸이긴 한데 😅,0,2025-08-31 10:36:31+00:00,0
UgwzPxOk6Y4yberkf0d4AaABAg,yJtaO2VMVtc,@JamMini-t2d,맨몸으로 보여주면 더 땡큐고요,0,2025-08-31 08:52:08+00:00,0
Ugyn-MXkLdOMM4aw-IB4AaABAg,yJtaO2VMVtc,@쌍베의은밀한휴방법,금휘금휘야 그게 무슨소리니,0,2025-08-31 05:13:41+00:00,0
Ugztq5piW5a62X4QT2t4AaABAg,yJtaO2VMVtc,@이재훈-m4v,맨몸이면 더 좋죠..,0,2025-08-31 05:10:19+00:00,0
UgyacNyfZolxxa0cLmV4AaABAg,yJtaO2VMVtc,@삼돌이-u2v,애는 착혀...,0,2025-08-31 03:54:41+00:00,0
UgwtYdxrh16E-wlpW_14AaABAg,yJtaO2VMVtc,@Nam.1004,응 보여주셈.. ㅋ,0,2025-08-31 02:59:29+00:00,0
UgxJzE4o__QAnpj4I894AaABAg,yJtaO2VMVtc,@민꺼,보통 이런거는 습관 아닌가요? 그냥 궁금해서...,0,2025-08-30 14:14:01+00:00,0
