comment_id,video_id,author,text,like_count,published_at,reply_count
UgzaMVwTGIplri4pQpd4AaABAg,ihiU3DkvbDI,@ayw91,내 싯팔 바가지 긁히기싫어서 연애도 못한다,0,2025-09-03 04:56:47+00:00,0
Ugy6H-AZeEay6restlx4AaABAg,ihiU3DkvbDI,@간지폭풍-n6z,평소에 얼마나 못돼처먹었으면,0,2025-09-01 00:13:35+00:00,0
Ugxb9RrNSQum9leimDJ4AaABAg,ihiU3DkvbDI,@bca6564,"저러니 한국 여자들은 맨날 기싸움한다, 표독하다 라는 얘기가 항상 나오는거임",0,2025-08-31 03:26:03+00:00,0
UgykCcAh179X2pn0hBt4AaABAg,ihiU3DkvbDI,@__1000__,너무했네,0,2025-08-30 17:41:19+00:00,0
UgzxsqmD3x5YBGWI_Uh4AaABAg,ihiU3DkvbDI,@realshabushabu,진짜 남편이 있았을 줄이야…,0,2025-08-30 08:06:42+00:00,0
UgyPMupJVKFQh2Jnjw54AaABAg,ihiU3DkvbDI,@사과주스-e8w,"저런거 몇 번 겪으면 애 없을 경우 이혼할듯?
굳이 같이 살 필요없지",0,2025-08-30 00:27:05+00:00,0
UgxeUbznNef-AleKgS14AaABAg,ihiU3DkvbDI,@DHO__,다알고 노리고 보내놓고서 모르는척얘기하는거 너무 역겹다,0,2025-08-29 23:52:36+00:00,0
Ugy1t7HJBZgkyzLFvzl4AaABAg,ihiU3DkvbDI,@조로남불ed,바로 이혼이다 아니면 개터지게 싸우든지,0,2025-08-29 20:18:51+00:00,0
Ugyn3gk33WNpVrLw--V4AaABAg,ihiU3DkvbDI,@user-xx1oh9zg5t,평소에 저 말투로 별 뜻 없이 상대방만 혼자 피 마르게 됨.,0,2025-08-29 18:22:16+00:00,0
Ugw9mZo6fKK8Kuq6lGR4AaABAg,ihiU3DkvbDI,@또르르르-w7d,사람 피 말리는 애들은 지가 피 말리는 지 모르는 경우가 많음 ㅋㅋ,0,2025-08-29 17:51:03+00:00,0
UgzRKTdCyjGGdzSDLLR4AaABAg,ihiU3DkvbDI,@protectionoflight,바기야 잡곡이랑 백미 섞어뒀더라... 집 와서 다 골라놔^^ 이게 오히려 덜 무서움,0,2025-08-29 16:15:49+00:00,0
UgzX6sESSZNDx1G-wyp4AaABAg,ihiU3DkvbDI,@동현정-n5i,매일봐도 진짜 예쁘다…ㅋㅋ,0,2025-08-29 12:41:36+00:00,0
UgyryS2yVTFU9maP-1N4AaABAg,ihiU3DkvbDI,@로엠44,저런 고맥락 의사소통이 사람 피곤하게 만드는 말투임,0,2025-08-29 06:36:34+00:00,0
Ugwq99vUJksY4do6T3p4AaABAg,ihiU3DkvbDI,@---rn8bb,퐁퐁남,0,2025-08-29 03:11:38+00:00,0
UgzkGc4wEtDez3_Pv1x4AaABAg,ihiU3DkvbDI,@ph6565,시발 저게 뭐라고 집오면 이야기를 하자고 하냐 ㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-29 02:00:26+00:00,0
UgzuA_igANhw59_9A9h4AaABAg,ihiU3DkvbDI,@NONAME-wc8ot,저건 웃어넘길게 아니긴해. 보통은 집와서 얘기좀 하자고 안하지. 큰 잘못도 아닌데 왜 백미통에 잡곡 넣어놨어? 정도로 물어보겠지,0,2025-08-29 01:05:56+00:00,0
UgzVwUZHVSKL6q17v4d4AaABAg,ihiU3DkvbDI,@so-fy2gh,별거 아닌일은 제발 바로 본론을 말해라고 아님 저렇게 말할거면 무슨예기를 하자는건지 내용도 좀 적어 주던가,0,2025-08-28 12:23:25+00:00,0
UgyLdfWAe_LjfT6l0HN4AaABAg,ihiU3DkvbDI,@veriteauclairdelune6746,걍 한국 여자식 기싸움의 전형적인 레파토리임. 남자한테만 저러는거 아님. 자기들끼리도 저러니까 뭐가 이상한지모름. 여초학과나 여초 회사 다녀보면 앎. 시원시원하게 바로 요점 말하는 사람들도 있는데 대부분 저럼.,0,2025-08-28 08:48:30+00:00,0
UgwZ8qEmyTlP6r3iX-14AaABAg,ihiU3DkvbDI,@hyun9048,난 잘못하셨다고 봐 (쌀밥파),0,2025-08-28 03:13:14+00:00,0
UgzKOpDQmtmFzIqEj154AaABAg,ihiU3DkvbDI,@NaMoo_Cha,"""오빠 잠깐 앉아봐""",0,2025-08-28 00:27:46+00:00,0
Ugz-PXIQ-ymF8k8OI3J4AaABAg,ihiU3DkvbDI,@kullm,외박하는 날인가..,0,2025-08-28 00:03:04+00:00,0
