comment_id,video_id,author,text,like_count,published_at,reply_count
Ugzf24dFqI7MtXjRU4V4AaABAg,m9i5RnQZKkk,@l위블l,강아지 빙의된거 리액션 아닌가요???,0,2025-08-24 05:27:41+00:00,0
UgycwekJM04sS4stRA94AaABAg,m9i5RnQZKkk,@michael_1004,한국에는 드워프와 엘프가 산다.,0,2025-08-23 12:18:38+00:00,0
UgwxRRBV3FdwxPHWdvB4AaABAg,m9i5RnQZKkk,@judokim1,이슬이 참이슬인거지,0,2025-08-23 07:23:11+00:00,0
UgzhWzXEYSkTH9GbWdF4AaABAg,m9i5RnQZKkk,@라친123,*똥쌈?*,0,2025-08-23 05:29:26+00:00,0
Ugz7PB3D1QLyazC2sSd4AaABAg,m9i5RnQZKkk,@AsherS.B.,이쁜 얼굴 이렇게 쓸꺼야??,0,2025-08-22 07:42:23+00:00,0
Ugw9Un0wQ0oeEQuj-Ed4AaABAg,m9i5RnQZKkk,@dinno88,주접;,0,2025-08-17 00:13:13+00:00,0
UgytpjiFodF8or3kKLR4AaABAg,m9i5RnQZKkk,@Suckmyd1ck0722,요정이 아니라 요아정 많이 먹게 생겼어요,0,2025-08-16 01:38:52+00:00,0
UgwtmYgmjaZ4eiNwLUh4AaABAg,m9i5RnQZKkk,@게아,얼굴 엄청 막쓰는거 같냐 왜,0,2025-08-16 00:45:11+00:00,0
UgypCAfT_CeepXjtWZ14AaABAg,m9i5RnQZKkk,@박종원-r4z,옥지같아요,0,2025-08-14 11:33:08+00:00,0
UgykiEEto7StBsoB2w54AaABAg,m9i5RnQZKkk,@모코코-p8r,행동이 귀여운 여자 유튜버 3위,0,2025-08-13 00:27:31+00:00,0
UgyDY137SZ6KzcihG0d4AaABAg,m9i5RnQZKkk,@베트멍멍-n3e,요정이 요아정의 줄임말맞죠?,0,2025-08-12 08:43:15+00:00,0
Ugx4_oQwQoBqBoFa40V4AaABAg,m9i5RnQZKkk,@wk-kv8ob,이표정 똥싸는건가?,0,2025-08-11 23:33:50+00:00,0
UgxSAneUjoFPPnMFYFd4AaABAg,m9i5RnQZKkk,@hyu_n0616,ㅈㄴ 킹받네 진심ㅋㅋㅋㅋ,0,2025-08-09 02:01:43+00:00,0
Ugzr97sObZVpT34w8AZ4AaABAg,m9i5RnQZKkk,@RADIOLOGICAL2025,얼굴 그렇게 쓸 거면 기부하자..,0,2025-08-09 01:53:35+00:00,0
UgzhW6vHV9zlPkdM4k14AaABAg,m9i5RnQZKkk,@승민-d1l,진격의 거인에서 본 거 같은 표정..,0,2025-08-08 11:23:47+00:00,0
