comment_id,video_id,author,text,like_count,published_at,reply_count
UgzKTvEffD_MFhXTpHB4AaABAg,IUiBCBeolqY,@신동현-g8b,소리가시꺼워,0,2025-08-14 03:44:25+00:00,0
UgzvExZIYZiGLlTkuEB4AaABAg,IUiBCBeolqY,@퓨백합,영상이 더럽다 ㅋㅋㅋ,0,2025-08-13 02:12:46+00:00,0
UgyDW1436Xh1nraKRcd4AaABAg,IUiBCBeolqY,@Sobin_13,이거 실제를 표현한거예요?,0,2025-08-12 14:02:45+00:00,0
UgzpGUNFHHdCRwRjbnZ4AaABAg,IUiBCBeolqY,@user-WooJin,"1. 가짜 의사 김실망
2. 변태 및 미X놈 도M추
3. 돌+아이 김윤구 트라우마H팀 ㅋㅋㅋㅋ 그 중 도M추 가장 1위 레전드ㅋㅋㅋㅋㅋ

16:46 조현병 3인 웃음벨 캐릭터 
18:03 마지막 김실망 숨바꼭질 엔딩 끝 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1,2025-08-10 02:21:58+00:00,0
UgwXt2MIHzpHNVGPm2V4AaABAg,IUiBCBeolqY,@뜌기,😀😀😀,0,2025-08-06 15:25:47+00:00,0
UgwUoS6FFPUVrI5gdup4AaABAg,IUiBCBeolqY,@Ateine,김실망...진짜 적을 몇명이나 만드는거얔ㅋㅋㅋㅋ,0,2025-08-06 11:45:47+00:00,0
UgwPsMZlNnCs8-MiKfZ4AaABAg,IUiBCBeolqY,@sun645-t5e,누가 가져갔어!!!,0,2025-08-06 11:39:23+00:00,0
Ugw7TUuECgnMmKLyhFB4AaABAg,IUiBCBeolqY,@야호-c4e,😄,0,2025-08-06 08:58:19+00:00,0
UgzxGuGYIpU34NGEwo94AaABAg,IUiBCBeolqY,@yoons-eun9,왔다… 기다렸어…,0,2025-08-04 04:25:26+00:00,0
UgyF9uHFzRdoNf0dZn94AaABAg,IUiBCBeolqY,@박주현-s8c,실망이 독을 대차게 싸질렀다,0,2025-08-03 03:48:03+00:00,0
Ugxz7f5GaxaBydo3aGd4AaABAg,IUiBCBeolqY,@winter_1268,개 웃기네 ㅋㅋㅋㅋ,0,2025-08-02 16:08:51+00:00,0
UgznG4WCxDze4IVTNZN4AaABAg,IUiBCBeolqY,@winter_1268,우와,0,2025-08-02 16:02:22+00:00,0
UgxgBc0GrZOGA75xe2V4AaABAg,IUiBCBeolqY,@밀크카라멜-p7t,도M추 레전드 ㅋㅋㅋㅋ 이건 나중에 볼 동영상 저장해놔야 겠다,6,2025-08-02 13:37:25+00:00,0
Ugxh-0Rt_BZ3jTM39Pp4AaABAg,IUiBCBeolqY,@teeshao1556,14:30 픽셀평균,6,2025-08-02 13:10:19+00:00,0
UgxZaAWEwLEIYH7gpx94AaABAg,IUiBCBeolqY,@user-za5dx8re3a,귀여우셔 ㅋㅋㅋㅋㅋ,0,2025-08-02 13:03:37+00:00,0
UgxxPTQxR4eraDuy0X94AaABAg,IUiBCBeolqY,@neo4na2,기다렸어!!!!!!!!!!,0,2025-08-02 09:12:41+00:00,0
